"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"08-dynamics-trajectory-ER"
"06/17/2026 17:45:00:344 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","recovery-distribution","power-law-lambda","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-prev-grp","bs-out-prev-mf","bs-out-count-S","bs-out-count-I","bs-out-mean-degree"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","18","0.005","0.0013688740409551307","1990","10","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","19","0.0035","0.001323951474400855","1993","7","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","20","0.0035","0.0012805130960463103","1993","7","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","21","0.003","0.0012385092275074847","1994","6","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","22","0.0015","0.001197891894679761","1997","3","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","23","0.0025","0.0011586147666050469","1995","5","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","24","0.003","0.0011206330967013676","1994","6","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","25","0.003","0.0010839036662530764","1994","6","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","26","0.0025","0.0010483847300648535","1995","5","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","27","0.0035","0.0010140359641874037","1993","7","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","28","0.0015","9.808184156272395E-4","1997","3","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","29","0.001","9.486944539571556E-4","1998","2","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","30","5.0E-4","9.176277247479952E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","31","5.0E-4","8.875831047460785E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","32","5.0E-4","8.585266587242332E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","33","5.0E-4","8.304255979377375E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","34","5.0E-4","8.032482401196834E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","35","5.0E-4","7.769639709532886E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","36","5.0E-4","7.515432069615511E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","37","5.0E-4","7.269573597573527E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","38","0.002","7.031788015996897E-4","1996","4","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","39","0.0015","6.801808322041508E-4","1997","3","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","40","0.0015","6.579376467580735E-4","1997","3","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","41","0.0015","6.364243050930066E-4","1997","3","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","42","5.0E-4","6.156167019691957E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","43","5.0E-4","5.954915384287818E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","44","5.0E-4","5.760262941762928E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","45","0.001","5.571992009467893E-4","1998","2","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","46","0.001","5.389892168237316E-4","1998","2","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","47","0.0015","5.213760014702496E-4","1997","3","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","48","0.0025","5.043398922390381E-4","1995","5","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","49","0.002","4.8786188112756395E-4","1996","4","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","50","0.0015","4.719235925466677E-4","1997","3","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","51","0.001","4.565072618719707E-4","1998","2","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","52","0.001","4.415957147487646E-4","1998","2","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","53","0.001","4.2717234712226796E-4","1998","2","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","54","0.001","4.1322110596628487E-4","1998","2","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","55","5.0E-4","3.9972647068439894E-4","1999","1","5.979"
"35","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","56","0","3.866734351588821E-4","2000","0","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","0","0.0025","0.0025","1995","5","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","1","0.0015","0.002417483675","1997","3","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","2","0.002","0.00233772432321519","1996","4","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","3","0.0025","0.002260627663921893","1995","5","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","4","0.0015","0.0021861027810581566","1997","3","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","5","0.002","0.0021140619940856597","1996","4","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","6","0.002","0.002044420734382875","1996","4","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","7","0.001","0.0019770974268972343","1998","2","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","8","5.0E-4","0.0019120133767995232","1999","1","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","9","5.0E-4","0.0018490926608982162","1999","1","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","10","5.0E-4","0.0017882620235850195","1999","1","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","11","5.0E-4","0.0017294507770955776","1999","1","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","12","5.0E-4","0.0016725907058811945","1999","1","5.979"
"36","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","13","0","0.0016176159748985644","2000","0","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","0","0.0025","0.0025","1995","5","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","1","0.002","0.002417483675","1996","4","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","0","0.0025","0.0025","1995","5","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","1","0.002","0.002417483675","1996","4","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","2","0.002","0.00233772432321519","1996","4","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","3","0.002","0.002260627663921893","1996","4","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","0","0.0025","0.0025","1995","5","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","4","0.0025","0.0021861027810581566","1995","5","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","1","0.0025","0.002417483675","1995","5","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","5","0.0025","0.0021140619940856597","1995","5","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","2","0.002","0.00233772432321519","1996","4","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","6","0.0015","0.002044420734382875","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","3","0.0015","0.002260627663921893","1997","3","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","7","0.0015","0.0019770974268972343","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","4","0.0015","0.0021861027810581566","1997","3","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","8","0.0015","0.0019120133767995232","1997","3","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","2","0.0015","0.00233772432321519","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","5","0.0015","0.0021140619940856597","1997","3","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","9","0.0015","0.0018490926608982162","1997","3","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","3","0.001","0.002260627663921893","1998","2","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","6","0.0015","0.002044420734382875","1997","3","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","10","0.0015","0.0017882620235850195","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","7","0.0015","0.0019770974268972343","1997","3","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","4","0.001","0.0021861027810581566","1998","2","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","8","0.0015","0.0019120133767995232","1997","3","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","5","0.001","0.0021140619940856597","1998","2","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","11","0.0015","0.0017294507770955776","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","9","0.001","0.0018490926608982162","1998","2","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","6","0.001","0.002044420734382875","1998","2","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","12","0.0015","0.0016725907058811945","1997","3","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","7","0.0015","0.0019770974268972343","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","10","0.001","0.0017882620235850195","1998","2","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","13","0.0015","0.0016176159748985644","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","11","0.001","0.0017294507770955776","1998","2","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","8","0.001","0.0019120133767995232","1998","2","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","12","0.0015","0.0016725907058811945","1997","3","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","9","0.0015","0.0018490926608982162","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","13","0.0015","0.0016176159748985644","1997","3","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","14","0.0015","0.0015644630416349605","1997","3","5.979"
"38","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","10","0.002","0.0017882620235850195","1996","4","5.979"
"37","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","15","0.002","0.0015130705716961384","1996","4","5.979"
"39","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.028","14","0.0015","0.0015644630416349605","1997","3","5.979"
