"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"06-baseline-ER-power-law-Tang"
"06/17/2026 16:24:51:169 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","power-law-lambda","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"891","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19725500000000015","0.26","6.083"
"890","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.192185","0.26","6.083"
"893","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.1887049999999999","0.26","6.083"
"892","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.191605","0.26","6.083"
"894","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19263500000000003","0.26","6.083"
"896","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.18786749999999997","0.26","6.083"
"895","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19285749999999993","0.26","6.083"
"898","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19950000000000012","0.26","6.083"
"897","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.1994875","0.26","6.083"
"899","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19574750000000007","0.26","6.083"
"905","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","22","1","22","0.001568181818181818","0.26","6.083"
"900","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.1893675000000001","0.26","6.083"
"901","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19190749999999995","0.26","6.083"
"908","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","38","1","38","9.736842105263165E-4","0.26","6.083"
"903","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.20884000000000003","0.26","6.083"
"902","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.20077250000000013","0.26","6.083"
"904","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19525750000000008","0.26","6.083"
"907","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19659500000000002","0.26","6.083"
"906","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.1944725000000001","0.26","6.083"
"909","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19163750000000007","0.26","6.083"
"910","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.19285249999999987","0.26","6.083"
"911","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.20698750000000007","0.26","6.083"
"912","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.052","10000","0","10000","0.18775499999999998","0.26","6.083"
"913","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21131250000000001","0.27","6.083"
"914","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.2147075000000001","0.27","6.083"
"915","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.2198800000000001","0.27","6.083"
"916","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.2147725","0.27","6.083"
"917","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21877749999999999","0.27","6.083"
"918","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21865500000000004","0.27","6.083"
"919","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.22281250000000002","0.27","6.083"
"920","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21713250000000003","0.27","6.083"
"922","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.20883750000000004","0.27","6.083"
"921","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21664000000000003","0.27","6.083"
"924","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21939750000000013","0.27","6.083"
"923","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21816250000000012","0.27","6.083"
"925","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.22600750000000006","0.27","6.083"
"926","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21624000000000007","0.27","6.083"
"927","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.2177274999999999","0.27","6.083"
"928","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21194500000000008","0.27","6.083"
"929","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.22625249999999983","0.27","6.083"
"930","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.2148100000000001","0.27","6.083"
"931","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21042500000000008","0.27","6.083"
"932","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21997000000000003","0.27","6.083"
"933","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.2138600000000001","0.27","6.083"
"934","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.21160250000000017","0.27","6.083"
"935","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.22204749999999998","0.27","6.083"
"936","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.054","10000","0","10000","0.2216624999999999","0.27","6.083"
"937","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23653249999999992","0.28","6.083"
"938","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.2386349999999999","0.28","6.083"
"939","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.2275975","0.28","6.083"
"940","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23185999999999982","0.28","6.083"
"941","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23261499999999993","0.28","6.083"
"942","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23867000000000002","0.28","6.083"
"943","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.24015250000000016","0.28","6.083"
"944","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23938749999999992","0.28","6.083"
"945","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23150249999999992","0.28","6.083"
"946","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.22771499999999986","0.28","6.083"
"947","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23739749999999968","0.28","6.083"
"948","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.24216500000000005","0.28","6.083"
"949","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23437750000000004","0.28","6.083"
"950","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23921249999999997","0.28","6.083"
"951","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.24082499999999984","0.28","6.083"
"952","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.24032999999999993","0.28","6.083"
"953","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23588250000000005","0.28","6.083"
"954","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23691500000000001","0.28","6.083"
"955","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23462999999999987","0.28","6.083"
"961","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","13","1","13","0.0012307692307692308","0.09","5.979"
"962","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","12","1","12","0.003625","0.09","5.979"
"963","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","25","1","25","0.0020200000000000005","0.09","5.979"
"964","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","8","1","8","0.0021875","0.09","5.979"
"956","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.24029499999999984","0.28","6.083"
"965","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","9","1","9","0.002333333333333333","0.09","5.979"
"966","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","22","1","22","0.0015681818181818186","0.09","5.979"
"967","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","6","1","6","0.00175","0.09","5.979"
"968","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","13","1","13","0.0011538461538461542","0.09","5.979"
"969","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","11","1","11","0.0014545454545454547","0.09","5.979"
"970","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","9","1","9","0.002388888888888889","0.09","5.979"
"971","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","7","1","7","0.0017857142857142859","0.09","5.979"
"972","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","15","1","15","0.001266666666666667","0.09","5.979"
"973","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","8","1","8","0.002","0.09","5.979"
"974","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","7","1","7","0.0015714285714285713","0.09","5.979"
"975","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","17","1","17","0.0013823529411764706","0.09","5.979"
"976","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","11","1","11","0.001590909090909091","0.09","5.979"
"977","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","8","1","8","0.0015625","0.09","5.979"
"978","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","24","1","24","0.0012916666666666673","0.09","5.979"
"979","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","7","1","7","0.0017857142857142859","0.09","5.979"
"980","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","7","1","7","0.0019285714285714288","0.09","5.979"
"981","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","8","1","8","0.0025625","0.09","5.979"
"982","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","22","1","22","0.001136363636363637","0.09","5.979"
"983","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","6","1","6","0.001666666666666667","0.09","5.979"
"984","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.018","13","1","13","0.002192307692307692","0.09","5.979"
"985","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","8","1","8","0.0017500000000000003","0.1","5.979"
"986","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","11","1","11","0.0015909090909090907","0.1","5.979"
"987","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","9","1","9","0.0025555555555555557","0.1","5.979"
"988","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","14","1","14","0.0021428571428571434","0.1","5.979"
"989","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","9","1","9","0.001388888888888889","0.1","5.979"
"990","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","19","1","19","0.0011578947368421058","0.1","5.979"
"991","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","15","1","15","0.0011000000000000005","0.1","5.979"
"992","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","14","1","14","0.001571428571428572","0.1","5.979"
"993","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","5","1","5","0.0018000000000000002","0.1","5.979"
"994","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","18","1","18","0.0019722222222222224","0.1","5.979"
"995","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","10","1","10","0.00135","0.1","5.979"
"996","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","27","1","27","0.001703703703703704","0.1","5.979"
"997","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","6","1","6","0.0016666666666666668","0.1","5.979"
"957","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23869249999999986","0.28","6.083"
"998","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","13","1","13","0.0014230769230769236","0.1","5.979"
"999","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","19","1","19","0.0010000000000000002","0.1","5.979"
"1000","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","4.24","10000","0.02","15","1","15","0.0014333333333333338","0.1","5.979"
