"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"05-baseline-empirical-threshold-ER"
"06/17/2026 15:47:41:073 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"561","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","26","1","26","0.0012500000000000007","0.12","6.083"
"563","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","15","1","15","8.000000000000003E-4","0.12","6.083"
"562","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","64","1","64","0.001820312500000001","0.12","6.083"
"564","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","10","1","10","0.0012000000000000001","0.12","6.083"
"565","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","26","1","26","0.0018846153846153852","0.12","6.083"
"566","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","15","1","15","7.666666666666669E-4","0.12","6.083"
"567","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","20","1","20","7.750000000000003E-4","0.12","6.083"
"569","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","6","1","6","0.00125","0.12","6.083"
"568","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","21","1","21","0.0025714285714285726","0.12","6.083"
"570","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","20","1","20","0.0018250000000000007","0.12","6.083"
"571","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","13","1","13","0.001615384615384616","0.12","6.083"
"574","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","12","1","12","0.0012500000000000002","0.12","6.083"
"573","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","31","1","31","0.0013709677419354842","0.12","6.083"
"572","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","34","1","34","0.0014264705882352947","0.12","6.083"
"575","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","11","1","11","7.727272727272729E-4","0.12","6.083"
"576","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.024","16","1","16","8.437500000000002E-4","0.12","6.083"
"578","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","7","1","7","7.85714285714286E-4","0.13","6.083"
"579","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","17","1","17","0.0018529411764705882","0.13","6.083"
"577","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","96","1","96","0.002229166666666668","0.13","6.083"
"580","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","15","1","15","8.333333333333336E-4","0.13","6.083"
"581","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","19","1","19","9.736842105263159E-4","0.13","6.083"
"582","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","14","1","14","0.0012857142857142859","0.13","6.083"
"583","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","6","1","6","6.666666666666666E-4","0.13","6.083"
"584","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","15","1","15","8.66666666666667E-4","0.13","6.083"
"585","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","2","1","2","5.0E-4","0.13","6.083"
"586","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","16","1","16","0.00103125","0.13","6.083"
"587","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","22","1","22","0.0015909090909090914","0.13","6.083"
"588","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","5","1","5","0.0010000000000000002","0.13","6.083"
"589","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","22","1","22","0.0012045454545454549","0.13","6.083"
"590","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","5","1","5","8.0E-4","0.13","6.083"
"591","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","7","1","7","0.0016428571428571425","0.13","6.083"
"592","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","21","1","21","0.00130952380952381","0.13","6.083"
"593","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","6","1","6","8.333333333333335E-4","0.13","6.083"
"594","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","24","1","24","0.001541666666666667","0.13","6.083"
"595","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","3","1","3","8.333333333333334E-4","0.13","6.083"
"597","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","30","1","30","0.0019000000000000009","0.13","6.083"
"596","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","26","1","26","0.0011730769230769236","0.13","6.083"
"599","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","14","1","14","7.85714285714286E-4","0.13","6.083"
"598","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","64","1","64","0.0028203125000000016","0.13","6.083"
"600","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.026","72","1","72","0.0016458333333333344","0.13","6.083"
"601","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","7","1","7","7.142857142857144E-4","0.14","6.083"
"602","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","30","1","30","0.0015333333333333338","0.14","6.083"
"603","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","4","1","4","8.75E-4","0.14","6.083"
"604","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","35","1","35","0.0029000000000000007","0.14","6.083"
"605","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","46","1","46","0.0028152173913043497","0.14","6.083"
"606","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","38","1","38","0.001750000000000001","0.14","6.083"
"607","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","21","1","21","0.0017380952380952387","0.14","6.083"
"608","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","57","1","57","0.002192982456140352","0.14","6.083"
"609","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","20","1","20","0.0016250000000000008","0.14","6.083"
"610","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","13","1","13","0.0016538461538461542","0.14","6.083"
"611","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","13","1","13","0.001","0.14","6.083"
"612","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","25","1","25","9.400000000000004E-4","0.14","6.083"
"613","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","11","1","11","0.0010454545454545458","0.14","6.083"
"614","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","9","1","9","8.888888888888891E-4","0.14","6.083"
"615","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","24","1","24","0.0010833333333333335","0.14","6.083"
"616","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","12","1","12","7.083333333333335E-4","0.14","6.083"
"617","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","19","1","19","8.947368421052634E-4","0.14","6.083"
"618","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","5","1","5","0.0011","0.14","6.083"
"619","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","7","1","7","0.0016428571428571427","0.14","6.083"
"620","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","13","1","13","6.153846153846156E-4","0.14","6.083"
"621","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","17","1","17","0.001235294117647059","0.14","6.083"
"622","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","42","1","42","0.0017619047619047627","0.14","6.083"
"623","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","36","1","36","0.0022638888888888895","0.14","6.083"
"624","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.028","12","1","12","0.001791666666666667","0.14","6.083"
"625","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","53","1","53","0.002566037735849057","0.15","6.083"
"626","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","58","1","58","0.002655172413793105","0.15","6.083"
"627","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","12","1","12","0.0014583333333333334","0.15","6.083"
"628","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","30","1","30","0.0013000000000000004","0.15","6.083"
"479","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22078499999999998","0.28","5.979"
"629","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","10","1","10","0.0010000000000000002","0.15","6.083"
"630","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","75","1","75","0.001993333333333335","0.15","6.083"
"631","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","76","1","76","0.0021184210526315806","0.15","6.083"
"632","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","8","1","8","0.0010625","0.15","6.083"
"633","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","7","1","7","0.0012857142857142859","0.15","6.083"
"634","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","55","1","55","0.00231818181818182","0.15","6.083"
"635","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","64","1","64","0.001828125000000001","0.15","6.083"
"636","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","16","1","16","8.750000000000003E-4","0.15","6.083"
"637","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","19","1","19","0.0012105263157894742","0.15","6.083"
"639","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","14","1","14","7.500000000000003E-4","0.15","6.083"
"638","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","33","1","33","0.002000000000000001","0.15","6.083"
"640","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","20","1","20","0.0015750000000000007","0.15","6.083"
"641","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","22","1","22","0.0013181818181818188","0.15","6.083"
"642","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","22","1","22","0.0018636363636363644","0.15","6.083"
"644","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","11","1","11","0.0010000000000000002","0.15","6.083"
"645","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","5","1","5","5.0E-4","0.15","6.083"
"643","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","43","1","43","0.0015697674418604659","0.15","6.083"
"646","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","11","1","11","8.181818181818183E-4","0.15","6.083"
"647","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","13","1","13","7.692307692307696E-4","0.15","6.083"
"648","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.03","62","1","62","0.002080645161290324","0.15","6.083"
"649","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","39","1","39","0.001038461538461539","0.16","6.083"
"651","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","29","1","29","7.41379310344828E-4","0.16","6.083"
"650","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","84","1","84","0.006666666666666667","0.16","6.083"
"652","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","38","1","38","0.0017763157894736847","0.16","6.083"
"653","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","21","1","21","9.761904761904764E-4","0.16","6.083"
"654","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","13","1","13","0.001230769230769231","0.16","6.083"
"655","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","11","1","11","0.001409090909090909","0.16","6.083"
"656","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","11","1","11","0.001090909090909091","0.16","6.083"
"657","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","47","1","47","0.002585106382978725","0.16","6.083"
"658","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","40","1","40","0.001387500000000001","0.16","6.083"
"659","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","45","1","45","0.00288888888888889","0.16","6.083"
"660","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","10","1","10","0.0010500000000000002","0.16","6.083"
"662","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","9","1","9","8.333333333333335E-4","0.16","6.083"
"661","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","21","1","21","0.001452380952380953","0.16","6.083"
"663","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","60","1","60","0.0020833333333333346","0.16","6.083"
"664","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","40","1","40","0.0016500000000000009","0.16","6.083"
"665","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","17","1","17","0.0015588235294117653","0.16","6.083"
"666","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","22","1","22","0.0012045454545454549","0.16","6.083"
"667","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","11","1","11","0.001","0.16","6.083"
"668","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","46","1","46","0.001782608695652175","0.16","6.083"
"669","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","5","1","5","0.0010999999999999998","0.16","6.083"
"671","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","6","1","6","6.666666666666666E-4","0.16","6.083"
"670","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","12","1","12","0.0018333333333333337","0.16","6.083"
"672","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.032","99","1","99","0.0026161616161616175","0.16","6.083"
"673","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.034","19","1","19","0.0016842105263157898","0.17","6.083"
"674","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.034","9","1","9","6.666666666666669E-4","0.17","6.083"
"675","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.034","12","1","12","0.0011666666666666672","0.17","6.083"
"676","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.034","43","1","43","0.00366279069767442","0.17","6.083"
"677","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","10000","0.034","61","1","61","0.0016229508196721322","0.17","6.083"
