"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"07-baseline-ER-lognormal-Tang"
"06/17/2026 17:16:22:190 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"1321","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","30","1","30","0.001483333333333334","0.24","5.979"
"1305","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.07811999999999998","0.22999999999999998","5.979"
"1323","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","6","1","6","0.001","0.24","5.979"
"1307","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.09512749999999998","0.22999999999999998","5.979"
"1324","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","49","1","49","0.002122448979591837","0.24","5.979"
"1326","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","44","1","44","0.0033636363636363655","0.24","5.979"
"1327","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","7","1","7","7.142857142857144E-4","0.24","5.979"
"1311","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.08511999999999999","0.22999999999999998","5.979"
"1329","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","22","1","22","0.002227272727272728","0.24","5.979"
"1316","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.0875175","0.22999999999999998","5.979"
"1331","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10","1","10","0.0013000000000000004","0.24","5.979"
"1332","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","11","1","11","0.0011363636363636367","0.24","5.979"
"1320","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.046","10000","0","10000","0.05474499999999999","0.22999999999999998","5.979"
"1334","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","8","1","8","0.0016250000000000001","0.24","5.979"
"1335","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","21","1","21","9.047619047619051E-4","0.24","5.979"
"1336","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","103","1","103","0.002009708737864079","0.24","5.979"
"1322","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.12362500000000003","0.24","5.979"
"1325","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.12401249999999994","0.24","5.979"
"1328","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.10563999999999998","0.24","5.979"
"1340","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","97","1","97","0.0029278350515463936","0.24","5.979"
"1330","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.11979750000000008","0.24","5.979"
"1333","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.11454499999999998","0.24","5.979"
"1343","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","6","1","6","0.0013333333333333333","0.24","5.979"
"1337","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.12825500000000004","0.24","5.979"
"1338","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.12711499999999998","0.24","5.979"
"1339","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.11682249999999994","0.24","5.979"
"1341","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.11258750000000002","0.24","5.979"
"1342","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.11101500000000007","0.24","5.979"
"1348","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","38","1","38","0.002578947368421054","0.25","5.979"
"1349","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","83","1","83","0.0024759036144578334","0.25","5.979"
"1350","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","8","1","8","0.0011875000000000002","0.25","5.979"
"1344","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.048","10000","0","10000","0.14451250000000004","0.24","5.979"
"1353","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","9","1","9","0.0015000000000000002","0.25","5.979"
"1354","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","8","1","8","6.875000000000002E-4","0.25","5.979"
"1355","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","23","1","23","0.0020000000000000005","0.25","5.979"
"1356","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","18","1","18","0.0014166666666666672","0.25","5.979"
"1346","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.14800249999999998","0.25","5.979"
"1345","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.15711750000000005","0.25","5.979"
"1358","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","6","1","6","8.333333333333335E-4","0.25","5.979"
"1359","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","28","1","28","0.0015357142857142865","0.25","5.979"
"1361","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","7","1","7","0.0014285714285714286","0.25","5.979"
"1362","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","47","1","47","0.002989361702127661","0.25","5.979"
"1347","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.15884","0.25","5.979"
"1363","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","12","1","12","0.0010833333333333337","0.25","5.979"
"1351","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.1405975","0.25","5.979"
"1352","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.15618500000000002","0.25","5.979"
"1357","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.14339500000000005","0.25","5.979"
"1368","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","17","1","17","0.0012941176470588238","0.25","5.979"
"1369","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","7","1","7","9.285714285714287E-4","0.26","5.979"
"1360","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.15461250000000004","0.25","5.979"
"1366","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.1515999999999999","0.25","5.979"
"1367","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.14543249999999996","0.25","5.979"
"1373","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","2","1","2","5.0E-4","0.26","5.979"
"1365","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.14610000000000004","0.25","5.979"
"1364","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.05","10000","0","10000","0.13720249999999998","0.25","5.979"
"1374","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","21","1","21","0.0019285714285714292","0.26","5.979"
"1376","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","39","1","39","0.0014230769230769238","0.26","5.979"
"1371","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.1779599999999999","0.26","5.979"
"1370","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.194505","0.26","5.979"
"1372","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.18549749999999993","0.26","5.979"
"1379","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","21","1","21","0.0017142857142857144","0.26","5.979"
"1382","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","3","1","3","0.001","0.26","5.979"
"1377","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.17922499999999997","0.26","5.979"
"1384","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","30","1","30","0.0014833333333333343","0.26","5.979"
"1375","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.17488249999999997","0.26","5.979"
"1378","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.1798249999999999","0.26","5.979"
"1385","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","3","1","3","8.333333333333334E-4","0.26","5.979"
"1386","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","23","1","23","0.0030652173913043495","0.26","5.979"
"1388","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","18","1","18","0.0012500000000000002","0.26","5.979"
"1389","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","31","1","31","0.0016290322580645167","0.26","5.979"
"1391","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","5","1","5","0.0012000000000000001","0.26","5.979"
"1381","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.18530000000000016","0.26","5.979"
"1393","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10","1","10","0.0017500000000000003","0.27","5.979"
"1380","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.1662675000000001","0.26","5.979"
"1383","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.17073750000000001","0.26","5.979"
"1390","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.16545500000000002","0.26","5.979"
"1387","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.17327499999999996","0.26","5.979"
"1398","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","6","1","6","9.166666666666666E-4","0.27","5.979"
"1392","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.052","10000","0","10000","0.17446749999999994","0.26","5.979"
"1400","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","33","1","33","6.363636363636368E-4","0.27","5.979"
"1401","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","16","1","16","0.0011875000000000004","0.27","5.979"
"1394","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.1968375000000001","0.27","5.979"
"1395","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.192655","0.27","5.979"
"1396","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.18635250000000006","0.27","5.979"
"1397","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.1923949999999999","0.27","5.979"
"1399","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20140000000000013","0.27","5.979"
"1407","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","5","1","5","0.0010000000000000002","0.27","5.979"
"1402","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19871750000000013","0.27","5.979"
"1403","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19505749999999988","0.27","5.979"
"1410","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","156","1","156","0.0027852564102564125","0.27","5.979"
"1404","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19683500000000023","0.27","5.979"
"1405","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20633999999999997","0.27","5.979"
"1406","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19162500000000005","0.27","5.979"
"1413","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","12","1","12","0.0012916666666666667","0.27","5.979"
"1414","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","115","1","115","0.0029043478260869587","0.27","5.979"
"1416","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","12","1","12","0.0016250000000000004","0.27","5.979"
"1408","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.20467000000000005","0.27","5.979"
"1418","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","11","1","11","8.181818181818185E-4","0.28","5.979"
"1409","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.19383499999999995","0.27","5.979"
"1411","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.1845175000000001","0.27","5.979"
"1421","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","20","1","20","0.0012000000000000003","0.28","5.979"
"1422","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","16","1","16","0.0012812500000000003","0.28","5.979"
"1412","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.21134750000000013","0.27","5.979"
"1415","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.054","10000","0","10000","0.18463000000000007","0.27","5.979"
"1425","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","88","1","88","0.0013011363636363646","0.28","5.979"
"1417","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.20964499999999994","0.28","5.979"
"1427","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","5","1","5","6.000000000000001E-4","0.28","5.979"
"1419","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22940999999999995","0.28","5.979"
"1420","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22860750000000002","0.28","5.979"
"1430","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","23","1","23","0.001130434782608696","0.28","5.979"
"1423","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.21932","0.28","5.979"
"1424","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.21325749999999985","0.28","5.979"
